Gene1,Gene2,Score
SPI1,SMARCA2,2477.0
SPI1,RPP40,2337.0
SPI1,NPTN,2511.0
SPI1,TOR3A,1988.0
SPI1,PSEN1,1520.0
SPI1,DEK,3017.0
SPI1,MAP4K2,1889.0
SPI1,DNAJC5,2530.0
SPI1,RGS1,2165.0
SPI1,TBC1D10C,3196.0
SPI1,CLN5,2306.0
SPI1,SEC24D,2298.0
SPI1,NAPSA,2996.0
SPI1,ASF1B,1878.0
SPI1,ABL1,2068.0
SPI1,DLST,1942.0
SPI1,NECAP2,1637.0
SPI1,ACOX3,2492.0
SPI1,RCSD1,1824.0
SPI1,RANGAP1,1721.0
SPI1,FOXRED1,2006.0
SPI1,NOP2,2500.0
SPI1,RAD51,2183.0
SPI1,ANXA1,1982.0
SPI1,SF3B3,1861.0
SPI1,FCHO2,2890.0
SPI1,PHB2,1604.0
SPI1,NDUFV1,2777.0
SPI1,MCM4,2492.0
SPI1,PFKP,1862.0
SPI1,ST6GALNAC4,2204.0
SPI1,UBR7,2084.0
SPI1,BUB1B,2016.0
SPI1,OSTM1,1826.0
SPI1,4833439L19RIK,2572.0
SPI1,STT3A,1803.0
SPI1,1700017B05RIK,1922.0
SPI1,HYOU1,2517.0
SPI1,CREB5,1853.0
SPI1,CENPK,1652.0
SPI1,UNC93B1,1978.0
SPI1,DNAJC9,1484.0
SPI1,NDRG1,1653.0
SPI1,CD48,2879.0
SPI1,RACGAP1,2519.0
SPI1,SERP1,2621.0
SPI1,CLTC,1614.0
SPI1,TSPAN14,1773.0
SPI1,PREP,2480.0
SPI1,IDH3A,2684.0
SPI1,PRMT7,2306.0
SPI1,ABCG3,2809.0
SPI1,VKORC1L1,2174.0
SPI1,FEM1A,1623.0
SPI1,SEC23IP,2580.0
SPI1,LMAN2L,2118.0
SPI1,CDCA4,2324.0
SPI1,RANBP3,1807.0
SPI1,DHX33,2434.0
SPI1,CDC6,1744.0
SPI1,CASP1,2594.0
SPI1,FASTKD2,2452.0
SPI1,GATM,2356.0
SPI1,ANXA5,2084.0
SPI1,ADK,1565.0
SPI1,NFAT5,2198.0
SPI1,NDUFA10,1577.0
SPI1,DOCK11,2169.0
SPI1,CTTN,2526.0
SPI1,PHKB,2282.0
SPI1,PGLYRP2,3067.0
SPI1,LDHB,2274.0
SPI1,CAPG,1969.0
SPI1,ST8SIA4,2180.0
SPI1,ENG,2193.0
SPI1,XPC,1533.0
SPI1,NUP107,2250.0
SPI1,ERLIN1,1717.0
SPI1,NRROS,1828.0
SPI1,NUDT4,1725.0
SPI1,B230219D22RIK,2739.0
SPI1,CST7,1963.0
SPI1,FUT7,1738.0
SPI1,PTGS1,1914.0
SPI1,MLKL,2005.0
SPI1,NFATC2,1731.0
SPI1,CDT1,1837.0
SPI1,GARS,2161.0
SPI1,CTC1,2259.0
SPI1,SLC43A3,2298.0
SPI1,ATP13A1,1700.0
SPI1,DHRS3,1234.0
SPI1,VPS35,1466.0
SPI1,ORC6,1466.0
SPI1,MRPL20,2078.0
SPI1,CENPO,1795.0
SPI1,CCDC50,2017.0
SPI1,SLC28A2,1970.0
SPI1,RORA,1867.0
SPI1,ADORA2A,2642.0
SPI1,PLEK,1839.0
SPI1,MGAT1,2538.0
SPI1,GLRX5,1605.0
SPI1,TIFAB,1643.0
SPI1,WDHD1,2251.0
SPI1,UAP1,1797.0
SPI1,EML4,1834.0
SPI1,DENND2D,1670.0
SPI1,IRF9,2252.0
SPI1,INTS13,2732.0
SPI1,ATF7,2319.0
SPI1,H2-OB,1787.0
SPI1,IDH1,1680.0
SPI1,PPP1CB,1737.0
SPI1,ARL6IP6,2455.0
SPI1,SPCS3,1598.0
SPI1,PLD3,1990.0
SPI1,SLCO4A1,1794.0
SPI1,MTMR4,1704.0
SPI1,KIF13A,1545.0
SPI1,CKS2,2550.0
SPI1,SLC35B4,1650.0
SPI1,TES,1930.0
SPI1,CALCRL,2150.0
SPI1,ARMT1,1740.0
SPI1,MTREX,1479.0
SPI1,ABCG2,1542.0
SPI1,UHRF1,1675.0
SPI1,PANX1,2075.0
SPI1,MIEF1,1768.0
SPI1,FAR1,1963.0
SPI1,ZBTB38,1982.0
SPI1,SERPINB9,1247.0
SPI1,ELOVL5,1815.0
SPI1,LRRC59,2404.0
SPI1,WDR55,1668.0
SPI1,KIF22,1495.0
SPI1,GCNT2,2042.0
SPI1,HCFC1,1403.0
SPI1,PSMD6,1733.0
SPI1,ZDHHC13,1588.0
SPI1,SDF2L1,1775.0
SPI1,ZFP367,1755.0
SPI1,ZFP35,1346.0
SPI1,TOP3B,1649.0
SPI1,NFKBIA,1951.0
SPI1,PHF5A,1445.0
SPI1,SELL,1182.0
SPI1,MFNG,2379.0
SPI1,SLC25A46,1511.0
SPI1,SARAF,2799.0
SPI1,DUT,2355.0
SPI1,TBXAS1,1623.0
SPI1,ALDH9A1,1358.0
SPI1,ACAA2,1130.0
SPI1,TSC22D1,1541.0
SPI1,LY6C2,2333.0
SPI1,OTUD4,1937.0
SPI1,CDC7,1918.0
SPI1,PLAA,2045.0
SPI1,FAM76B,1456.0
SPI1,EPSTI1,2206.0
SPI1,9530068E07RIK,1703.0
SPI1,SLC35E1,2044.0
SPI1,ZHX1,1331.0
SPI1,PDE4B,1790.0
SPI1,HARS,1807.0
SPI1,ZFP451,1604.0
SPI1,ANXA3,1575.0
SPI1,STRAP,1967.0
SPI1,NUF2,1488.0
SPI1,D1ERTD622E,1203.0
SPI1,SELENOP,1841.0
SPI1,USP14,1724.0
SPI1,BID,1339.0
SPI1,KAT7,1295.0
SPI1,AP1S2,1356.0
SPI1,JARID2,1329.0
SPI1,ARID3B,2093.0
SPI1,TRIM30D,1400.0
SPI1,SNX30,2507.0
SPI1,SUPV3L1,1375.0
SPI1,HDC,1872.0
SPI1,PFKFB3,2034.0
SPI1,RNF38,2289.0
SPI1,PITPNC1,1478.0
SPI1,CLPTM1L,1829.0
SPI1,CS,1657.0
SPI1,GLB1,1806.0
SPI1,ARCN1,1205.0
SPI1,SFXN1,1561.0
SPI1,BTG2,1589.0
SPI1,FAM91A1,2337.0
SPI1,TMEM97,1289.0
SPI1,IFI30,1551.0
SPI1,SLC35A4,1250.0
SPI1,BCL2,1038.0
SPI1,SULT1A1,1988.0
SPI1,TNFAIP2,1700.0
SPI1,NEDD1,1506.0
SPI1,FCGR3,1380.0
SPI1,METTL27,1635.0
SPI1,SGO1,1175.0
SPI1,GIMAP5,2419.0
SPI1,BIRC5,1392.0
SPI1,CD69,2021.0
SPI1,ARHGEF39,1343.0
SPI1,SLC2A3,1507.0
SPI1,LMO4,1328.0
SPI1,BUB1,1598.0
SPI1,SERPINA3G,3178.0
SPI1,NASP,1160.0
SPI1,MAPK1,1624.0
SPI1,KNSTRN,1237.0
SPI1,FBXW11,2061.0
SPI1,ERGIC1,1232.0
SPI1,MCM2,1046.0
SPI1,ITPR1,1280.0
SPI1,GBP2,1630.0
SPI1,TOPORS,1086.0
SPI1,NUS1,2033.0
SPI1,PSTPIP1,1366.0
SPI1,KCTD20,1240.0
SPI1,NOL9,1418.0
SPI1,GALNS,1459.0
SPI1,MFSD14B,1650.0
SPI1,PNO1,1323.0
SPI1,SLBP,1861.0
SPI1,ANXA2,1124.0
SPI1,RPTOR,1225.0
SPI1,ELAC2,1083.0
SPI1,GIMAP1,1855.0
SPI1,SERPINB6B,1385.0
SPI1,EIF2B1,1590.0
SPI1,TM7SF3,2570.0
SPI1,NDC1,1182.0
SPI1,BCAP29,1083.0
SPI1,ECT2,1342.0
SPI1,9430015G10RIK,1142.0
SPI1,PLXNC1,1734.0
SPI1,FRRS1,1285.0
SPI1,CSE1L,936.0
SPI1,OTUD6B,1183.0
SPI1,VDR,1558.0
SPI1,LY86,2613.0
SPI1,PWP2,933.0
SPI1,SCARF1,1202.0
SPI1,ITCH,1902.0
SPI1,SERPINB6A,1414.0
SPI1,RPA2,1295.0
SPI1,POLR1B,1321.0
SPI1,EPAS1,1145.0
SPI1,TFR2,1477.0
SPI1,RP2,1983.0
SPI1,CREBRF,1226.0
SPI1,TRMT11,1268.0
SPI1,SNRPB,1232.0
SPI1,UBA7,1404.0
SPI1,RETREG1,1357.0
SPI1,MCM3,1023.0
SPI1,MPO,2900.0
SPI1,WSB1,1459.0
SPI1,EIF1AD,994.0
SPI1,MARS,2253.0
SPI1,SCARB1,1467.0
SPI1,MED16,864.0
SPI1,RUVBL2,1810.0
SPI1,GYS1,1810.0
SPI1,SLC29A1,1428.0
SPI1,UBASH3A,2028.0
SPI1,S100A6,1069.0
SPI1,PPP1R15A,986.0
SPI1,PPID,1584.0
SPI1,FARSB,1098.0
SPI1,MFSD10,1371.0
SPI1,MCM6,1680.0
SPI1,TOMM40,1479.0
SPI1,CKS1B,1296.0
SPI1,MUC13,1244.0
SPI1,EIF3B,1035.0
SPI1,SATB1,1883.0
SPI1,CASP4,1203.0
SPI1,PRELID3B,1441.0
SPI1,HMBS,1113.0
SPI1,STAG2,894.0
SPI1,TUBGCP3,1093.0
SPI1,ALDOC,1232.0
SPI1,ZFP945,1412.0
SPI1,PSME4,1396.0
SPI1,RRM1,985.0
SPI1,TMX3,1188.0
SPI1,MOB3C,819.0
SPI1,SPIDR,883.0
SPI1,TARS,1150.0
SPI1,FAM189B,1103.0
SPI1,HELLS,2106.0
SPI1,GOLPH3,1204.0
SPI1,CAMK2D,1122.0
SPI1,CUL3,1056.0
SPI1,SPNS3,1668.0
SPI1,NUP88,1138.0
SPI1,CSF3R,1715.0
SPI1,WDR4,1673.0
SPI1,MS4A3,1776.0
SPI1,SLC37A1,1714.0
SPI1,APLP2,1087.0
SPI1,CDC20,1048.0
SPI1,DCAF13,1098.0
SPI1,BATF2,1927.0
SPI1,REXO4,1241.0
SPI1,CD74,2318.0
SPI1,GABBR1,1309.0
SPI1,TUBGCP2,1295.0
SPI1,UTP4,1454.0
SPI1,TOMM70A,1138.0
SPI1,MTOR,1330.0
SPI1,USP42,1307.0
SPI1,IARS2,978.0
SPI1,TMEM246,1478.0
SPI1,HDAC2,1007.0
SPI1,XPNPEP1,817.0
SPI1,FCGRT,1227.0
SPI1,HASPIN,957.0
SPI1,HUS1,1375.0
SPI1,IL27RA,1615.0
SPI1,SPTBN1,1013.0
SPI1,HAAO,1546.0
SPI1,AURKA,1727.0
SPI1,EFTUD2,1246.0
SPI1,PRKCD,1031.0
SPI1,PRC1,978.0
SPI1,RB1,995.0
SPI1,UBA2,2121.0
SPI1,CBX5,861.0
SPI1,BPIFC,1544.0
SPI1,CD63,937.0
SPI1,SLFN2,1171.0
SPI1,IFRD2,1214.0
SPI1,NUP93,743.0
SPI1,ACOT9,1842.0
SPI1,GTF2F1,849.0
SPI1,DDX39,1022.0
SPI1,AKNA,1041.0
SPI1,FAM136A,976.0
SPI1,TNPO1,1087.0
SPI1,SLCO3A1,1267.0
SPI1,DNM1L,1256.0
SPI1,FEM1B,1283.0
SPI1,TEX10,1061.0
SPI1,GPR65,940.0
SPI1,PDIA4,828.0
SPI1,ZFP467,1051.0
SPI1,MXD3,1080.0
SPI1,FBXO5,1011.0
SPI1,DDX60,1014.0
SPI1,NAMPT,857.0
SPI1,MCOLN2,1206.0
SPI1,ORC2,811.0
SPI1,GPR160,1138.0
SPI1,EEF1E1,843.0
SPI1,CDK1,907.0
SPI1,MOGS,856.0
SPI1,FLT3,1447.0
SPI1,ABCE1,1095.0
SPI1,TTF2,1431.0
SPI1,ATG12,963.0
SPI1,AP3S1,963.0
SPI1,SLA2,2358.0
SPI1,RAB38,1889.0
SPI1,FUCA2,1333.0
SPI1,CD52,693.0
SPI1,GMCL1,1392.0
SPI1,FTSJ3,1040.0
SPI1,NSD2,3484.0
SPI1,CSGALNACT2,1622.0
SPI1,SLC44A2,931.0
SPI1,NCAPD2,869.0
SPI1,CDK18,785.0
SPI1,PRODH,1158.0
SPI1,LY6A,951.0
SPI1,OTULINL,2481.0
SPI1,ZDHHC6,910.0
SPI1,SLC30A5,1439.0
SPI1,TYMS,953.0
SPI1,GLIPR2,1096.0
SPI1,SORL1,1061.0
SPI1,WDR5,1200.0
SPI1,GALNT6,1058.0
SPI1,GMNN,1299.0
SPI1,PIP4K2A,903.0
SPI1,CDCA7,2129.0
SPI1,MCM5,749.0
SPI1,ELANE,1650.0
SPI1,USP37,706.0
SPI1,SHCBP1,1145.0
SPI1,STIP1,693.0
SPI1,RPRD1B,1611.0
SPI1,MTO1,1466.0
SPI1,NCAPG,535.0
SPI1,IMMT,930.0
SPI1,TRIM16,1227.0
SPI1,RABGGTB,1079.0
SPI1,NUSAP1,816.0
SPI1,TIMM50,816.0
SPI1,INPP5B,990.0
SPI1,CASP12,1762.0
SPI1,NDC80,832.0
SPI1,CENPE,930.0
SPI1,DEF8,1222.0
SPI1,CDCA3,1369.0
SPI1,ACSS2,810.0
SPI1,TOP2A,619.0
SPI1,SOCS2,1220.0
SPI1,EZR,748.0
SPI1,NSUN2,810.0
SPI1,RCC1,804.0
SPI1,PDZK1IP1,914.0
SPI1,IFI209,922.0
SPI1,EYA2,1235.0
SPI1,PTPRS,904.0
SPI1,NEURL3,720.0
SPI1,PSMD9,879.0
SPI1,MEIS1,774.0
SPI1,PLA2G12A,1657.0
SPI1,CERS4,1382.0
SPI1,ANGPT1,1132.0
SPI1,TBC1D9B,791.0
SPI1,TMX4,564.0
SPI1,RARB,1088.0
SPI1,SPNS2,1578.0
SPI1,NCAPG2,872.0
SPI1,CSTF2,1229.0
SPI1,TXNIP,828.0
SPI1,SPC25,811.0
SPI1,RAB31,1395.0
SPI1,HNRNPAB,789.0
SPI1,GNG11,730.0
SPI1,HERPUD1,784.0
SPI1,ATP10A,780.0
SPI1,CYP2J6,957.0
SPI1,TAF12,873.0
SPI1,PTPRE,1476.0
SPI1,PRKCH,904.0
SPI1,HDGF,782.0
SPI1,ZFP322A,1188.0
SPI1,NCLN,987.0
SPI1,USP11,1123.0
SPI1,PIDD1,980.0
SPI1,RRM2,708.0
SPI1,SMPDL3A,1009.0
SPI1,DNAJC11,973.0
SPI1,CIP2A,726.0
SPI1,JPT2,934.0
SPI1,TPX2,792.0
SPI1,NUAK2,635.0
SPI1,UBE2C,834.0
SPI1,RFC5,594.0
SPI1,PLSCR4,1294.0
SPI1,5430427O19RIK,751.0
SPI1,TCF19,709.0
SPI1,PRSS57,1115.0
SPI1,TNIP3,1236.0
SPI1,CTR9,998.0
SPI1,CIPC,1063.0
SPI1,ZFAND5,723.0
SPI1,NOLC1,834.0
SPI1,MYB,1231.0
SPI1,ADGRG3,1397.0
SPI1,QARS,540.0
SPI1,GCLC,1028.0
SPI1,PEAR1,1297.0
SPI1,XAF1,882.0
SPI1,DCK,826.0
SPI1,CAND2,876.0
SPI1,POLD1,858.0
SPI1,ERCC8,847.0
SPI1,FIGNL1,966.0
SPI1,AGPS,723.0
SPI1,CCNF,536.0
SPI1,TRIB3,1353.0
SPI1,UBL4A,659.0
SPI1,ARFGEF2,514.0
SPI1,YBX1,722.0
SPI1,MCM10,704.0
SPI1,GPD1L,898.0
SPI1,RGS2,2910.0
SPI1,FLNB,643.0
SPI1,FASTKD3,754.0
SPI1,LONP1,470.0
SPI1,LAP3,805.0
SPI1,STX3,1202.0
SPI1,RFC4,788.0
SPI1,TCP11L2,946.0
SPI1,ACSS1,1412.0
SPI1,TBL3,400.0
SPI1,SIGLECG,829.0
SPI1,UPP1,1610.0
SPI1,OSBPL8,602.0
SPI1,RGCC,643.0
SPI1,MTHFD1,552.0
SPI1,RAB37,1190.0
SPI1,RPS6KA5,710.0
SPI1,PRTN3,1241.0
SPI1,F13A1,668.0
SPI1,TIMP2,867.0
SPI1,MEMO1,898.0
SPI1,MFSD1,689.0
SPI1,RAB44,1059.0
SPI1,KPNA3,602.0
SPI1,INTS8,516.0
SPI1,SLC16A1,476.0
SPI1,EGR1,1003.0
SPI1,ACLY,693.0
SPI1,SEH1L,569.0
SPI1,PBX1,696.0
SPI1,GM5111,1179.0
SPI1,ABHD17B,510.0
SPI1,POLE3,981.0
SPI1,KIF17,673.0
SPI1,PLAG1,722.0
SPI1,OSBPL1A,1067.0
SPI1,TMEM176A,600.0
SPI1,CD9,935.0
SPI1,SH2D5,911.0
SPI1,CYC1,830.0
SPI1,TNFRSF21,1022.0
SPI1,UBE2L6,793.0
SPI1,ATRN,1028.0
SPI1,AKAP8L,799.0
SPI1,CDCA8,631.0
SPI1,IFI44,1205.0
SPI1,SLC25A38,561.0
SPI1,IL21R,1511.0
SPI1,CYP2J9,885.0
SPI1,TENT5A,1150.0
SPI1,ABCB8,661.0
SPI1,IL6ST,414.0
SPI1,TXNDC11,874.0
SPI1,SHMT1,603.0
SPI1,FDFT1,760.0
SPI1,STAT2,525.0
SPI1,PUS7,674.0
SPI1,TK1,694.0
SPI1,CISH,1037.0
SPI1,PATL1,518.0
SPI1,TGFBR1,727.0
SPI1,HIF3A,664.0
SPI1,NKG7,876.0
SPI1,PLA2G15,1292.0
SPI1,CCNB1,529.0
SPI1,G6PDX,1014.0
SPI1,NR3C2,1026.0
SPI1,GRIA3,536.0
SPI1,CTSG,1145.0
SPI1,CPA3,1954.0
SPI1,LY9,1063.0
SPI1,EMILIN1,655.0
SPI1,CCR2,1255.0
SPI1,ZFP422,792.0
SPI1,DHFR,812.0
SPI1,NPLOC4,433.0
SPI1,THADA,542.0
SPI1,H2AFX,576.0
SPI1,GNL3,670.0
SPI1,NMD3,972.0
SPI1,LAX1,994.0
SPI1,TMEM50B,880.0
SPI1,MLLT3,833.0
SPI1,TSC22D3,559.0
SPI1,YPEL3,598.0
SPI1,GNG12,975.0
SPI1,ATP11C,486.0
SPI1,CCNA2,540.0
SPI1,MTCH2,442.0
SPI1,COQ8A,467.0
SPI1,AHCYL1,528.0
SPI1,PIM2,710.0
SPI1,SNRNP200,407.0
SPI1,TRIM59,501.0
SPI1,NEIL3,608.0
SPI1,PLXDC2,944.0
SPI1,POR,985.0
SPI1,C1RL,443.0
SPI1,FGL2,1098.0
SPI1,SOAT1,814.0
SPI1,VIPR2,607.0
SPI1,ZFP36,641.0
SPI1,PSME3,636.0
SPI1,RPN1,539.0
SPI1,PPAT,688.0
SPI1,MPI,550.0
SPI1,ARID2,667.0
SPI1,DDX1,765.0
SPI1,ADSSL1,972.0
SPI1,BDH2,1483.0
SPI1,JUN,539.0
SPI1,CCNE2,557.0
SPI1,SLC22A3,886.0
SPI1,KLF6,1207.0
SPI1,DUS1L,452.0
SPI1,SRM,353.0
SPI1,IFI203,607.0
SPI1,POLA2,526.0
SPI1,LAPTM4B,395.0
SPI1,ARHGEF18,754.0
SPI1,PBK,505.0
SPI1,BTAF1,598.0
SPI1,F2R,1070.0
SPI1,BC005561,657.0
SPI1,CHRNB1,888.0
SPI1,MRPL37,607.0
SPI1,CD44,720.0
SPI1,CTLA2B,725.0
SPI1,CCNB2,349.0
SPI1,MTR,567.0
SPI1,GATA2,1581.0
SPI1,NAP1L3,1884.0
SPI1,GPRASP1,623.0
SPI1,IRF8,702.0
SPI1,EPRS,445.0
SPI1,HDAC7,537.0
SPI1,UQCRFS1,366.0
SPI1,MSMO1,596.0
SPI1,GANAB,525.0
SPI1,ACOX1,448.0
SPI1,TIPIN,500.0
SPI1,NUPR1,461.0
SPI1,NDN,1585.0
SPI1,RCOR1,693.0
SPI1,GOLT1B,568.0
SPI1,REXO2,426.0
SPI1,CEP55,339.0
SPI1,RPA1,376.0
SPI1,CSAD,494.0
SPI1,SLC19A1,372.0
SPI1,PTCD3,314.0
SPI1,ZBTB20,1126.0
SPI1,PCLAF,497.0
SPI1,MYL10,844.0
SPI1,TTLL12,381.0
SPI1,SELENBP1,358.0
SPI1,CKAP2,478.0
SPI1,GM1966,627.0
SPI1,SGPP1,923.0
SPI1,IIGP1,1117.0
SPI1,ABL2,362.0
SPI1,SH3BGRL,308.0
SPI1,RMND5A,336.0
SPI1,ADO,689.0
SPI1,IARS,664.0
SPI1,ZMIZ1,955.0
SPI1,PRR5,582.0
SPI1,SESN1,358.0
SPI1,MGAT5,564.0
SPI1,ATP6AP2,559.0
SPI1,CDC45,254.0
SPI1,ODC1,318.0
SPI1,SNAP23,339.0
SPI1,MPZL1,538.0
SPI1,FGGY,364.0
SPI1,USP10,353.0
SPI1,TGM2,795.0
SPI1,BYSL,355.0
SPI1,ATAD1,1016.0
SPI1,CTPS,539.0
SPI1,MTFR1,230.0
SPI1,LIG1,353.0
SPI1,IFI27L2A,435.0
SPI1,PYGM,497.0
SPI1,NDE1,543.0
SPI1,ITM2A,667.0
SPI1,STOM,262.0
SPI1,DDX58,493.0
SPI1,POLE,398.0
SPI1,TMEM43,259.0
SPI1,MYC,321.0
SPI1,HP,462.0
SPI1,SDC4,323.0
SPI1,CTSL,273.0
SPI1,SVIP,341.0
SPI1,JPT1,343.0
SPI1,CBX7,483.0
SPI1,PRMT5,893.0
SPI1,PRKCQ,1606.0
SPI1,TECPR1,296.0
SPI1,PCMTD1,245.0
SPI1,UBAC1,422.0
SPI1,IFITM1,758.0
SPI1,MECOM,266.0
SPI1,TMEM37,455.0
SPI1,KPNA1,343.0
SPI1,CKAP5,313.0
SPI1,TIE1,1385.0
SPI1,GP9,747.0
SPI1,IGFBP4,443.0
SPI1,CYFIP2,473.0
SPI1,ABCB10,218.0
SPI1,PCMTD2,638.0
SPI1,H1F0,356.0
SPI1,AURKB,592.0
SPI1,HDGFL3,425.0
SPI1,ROBO4,445.0
SPI1,SERPINB1A,950.0
SPI1,IL12A,804.0
SPI1,MAMDC2,301.0
SPI1,PTTG1IP,308.0
SPI1,ISYNA1,435.0
SPI1,LTB,428.0
SPI1,SPO11,772.0
SPI1,APBB1,506.0
SPI1,CTLA2A,445.0
SPI1,IPO9,321.0
SPI1,CTSF,2263.0
SPI1,PTGR1,268.0
SPI1,EBF1,347.0
SPI1,SMPD4,313.0
SPI1,LGALS1,265.0
SPI1,YBX3,350.0
SPI1,SNAP47,327.0
SPI1,THSD1,424.0
SPI1,HEXA,602.0
SPI1,SPPL2B,364.0
SPI1,XRCC3,226.0
SPI1,CD93,373.0
SPI1,LZTS1,861.0
SPI1,NUP85,394.0
SPI1,GM4951,357.0
SPI1,BACE1,270.0
SPI1,MBNL3,340.0
SPI1,LRRC8B,180.0
SPI1,MYCT1,464.0
SPI1,ZBTB16,423.0
SPI1,PKIB,529.0
SPI1,TCN2,307.0
SPI1,SLPI,331.0
SPI1,KIF11,270.0
SPI1,DUSP1,186.0
SPI1,SLC20A1,414.0
SPI1,TSPAN3,209.0
SPI1,FLOT2,462.0
SPI1,STXBP4,232.0
SPI1,CDK6,337.0
SPI1,EMID1,1150.0
SPI1,PRIM1,289.0
SPI1,NCAPH,317.0
SPI1,B3GNT5,422.0
SPI1,ART4,542.0
SPI1,IL17RA,275.0
SPI1,PSMD1,217.0
SPI1,RASA4,215.0
SPI1,JCHAIN,936.0
SPI1,PSMG2,152.0
SPI1,NDRG2,352.0
SPI1,FAM171A1,289.0
SPI1,MTMR1,292.0
SPI1,GEMIN5,267.0
SPI1,SETD2,470.0
SPI1,ADGRL4,264.0
SPI1,CTSO,157.0
SPI1,RASSF4,237.0
SPI1,NPDC1,673.0
SPI1,GK,262.0
SPI1,PARP8,355.0
SPI1,FOXO1,195.0
SPI1,MAN2A2,174.0
SPI1,PHF6,224.0
SPI1,NAPRT,348.0
SPI1,EFCC1,834.0
SPI1,CD34,404.0
SPI1,MCPT8,335.0
SPI1,GEM,339.0
SPI1,TSPOAP1,381.0
SPI1,HID1,226.0
SPI1,MNS1,273.0
SPI1,GIMAP8,408.0
SPI1,SPC24,174.0
SPI1,KCNK5,216.0
SPI1,TSPAN2,337.0
SPI1,SALL2,373.0
SPI1,MC5R,246.0
SPI1,SLC18A2,423.0
SPI1,MTUS1,239.0
SPI1,TBC1D2B,214.0
SPI1,JAM3,416.0
SPI1,TPM4,259.0
SPI1,GGTA1,250.0
SPI1,ALAS1,216.0
SPI1,TEAD2,391.0
SPI1,SUSD3,287.0
SPI1,MAPKAPK3,238.0
SPI1,ENPP5,281.0
SPI1,CERK,154.0
SPI1,AFAP1L1,139.0
SPI1,MYCN,226.0
SPI1,PECAM1,248.0
SPI1,IRF6,176.0
SPI1,SYTL1,381.0
SPI1,PNCK,361.0
SPI1,PRPS2,122.0
SPI1,NAV1,145.0
SPI1,ADA,142.0
SPI1,RHOF,230.0
SPI1,RNF122,133.0
SPI1,CSGALNACT1,197.0
SPI1,F11R,224.0
SPI1,SLC7A4,196.0
SPI1,KRT18,140.0
SPI1,FLNA,265.0
SPI1,CNN3,221.0
SPI1,COL4A2,124.0
SPI1,COL4A1,124.0
SPI1,RORC,219.0
SPI1,NFIA,213.0
SPI1,PLPPR3,199.0
SPI1,CSRP3,196.0
SPI1,TRPC6,195.0
SPI1,RUNX1T1,173.0
SPI1,EMB,167.0
SPI1,THEMIS2,162.0
SPI1,IRF7,154.0
SPI1,PADI4,139.0
SPI1,HDAC11,117.0
STAT2,IRF9,4302.0
STAT2,RTP4,4426.0
STAT2,TRIM30D,4385.0
STAT2,TXNIP,2469.0
STAT2,TGTP2,3911.0
STAT2,OASL2,4073.0
STAT2,TOR3A,3321.0
STAT2,OAS3,3684.0
STAT2,IRGM2,3037.0
STAT2,IGTP,3050.0
STAT2,SHISA5,3901.0
STAT2,XAF1,3149.0
STAT2,EIF2B1,2118.0
STAT2,CDCA5,2088.0
STAT2,IRF7,2885.0
STAT2,NAMPT,1945.0
STAT2,SLC35E1,1586.0
STAT2,BYSL,1717.0
STAT2,GBP7,3453.0
STAT2,DDX60,2991.0
STAT2,ARRDC4,1889.0
STAT2,SAMD9L,2582.0
STAT2,IFI203,2480.0
STAT2,GBP3,3654.0
STAT2,CLPTM1L,1534.0
STAT2,FOXRED1,1686.0
STAT2,LONP1,1442.0
STAT2,CD274,2843.0
STAT2,SNRNP200,1268.0
STAT2,ARID5A,1799.0
STAT2,SNRPB,1294.0
STAT2,ISG20,1625.0
STAT2,PHF11B,2699.0
STAT2,NDUFA10,1263.0
STAT2,EPSTI1,1686.0
STAT2,PLAA,1319.0
STAT2,EPRS,1362.0
STAT2,NDUFV1,1242.0
STAT2,KCTD20,1280.0
STAT2,RFC4,1356.0
STAT2,MFSD1,1230.0
STAT2,PHB2,1339.0
STAT2,ABCE1,1277.0
STAT2,MDN1,1222.0
STAT2,WDR4,1229.0
STAT2,CENPK,1063.0
STAT2,SUPV3L1,997.0
STAT2,DUS1L,1054.0
STAT2,TIMM29,1118.0
STAT2,RRM1,983.0
STAT2,TGTP1,1573.0
STAT2,OTUD6B,1088.0
STAT2,UBA7,1953.0
STAT2,HELLS,1065.0
STAT2,MRPL20,1103.0
STAT2,SERPINA3G,1424.0
STAT2,SF3B3,815.0
STAT2,CCDC50,1434.0
STAT2,GM4951,2653.0
STAT2,PHF5A,942.0
STAT2,CENPE,1153.0
STAT2,RPRD1B,993.0
STAT2,NOLC1,1061.0
STAT2,COQ8A,991.0
STAT2,IFI209,1392.0
STAT2,GTF2H1,906.0
STAT2,AHCYL1,954.0
STAT2,DDX58,1508.0
STAT2,RARS,835.0
STAT2,IFI44,2461.0
STAT2,ATP10A,1889.0
STAT2,ARMT1,776.0
STAT2,UQCRFS1,1106.0
STAT2,TENT5A,1172.0
STAT2,NUP155,793.0
STAT2,SARAF,893.0
STAT2,UBA2,798.0
STAT2,DLST,751.0
STAT2,ATP1B3,1115.0
STAT2,TBL3,760.0
STAT2,DHX33,822.0
STAT2,TOP3B,725.0
STAT2,IIGP1,2268.0
STAT2,ELF1,1426.0
STAT2,TRMT6,787.0
STAT2,TMEM229B,1296.0
STAT2,CHORDC1,871.0
STAT2,HSPH1,1264.0
STAT2,BATF2,1690.0
STAT2,ODC1,951.0
STAT2,HJURP,700.0
