Gene1	Gene2	EdgeWeight
KLF5	ANKRD28	0.0017269047675654292
SOX17	AEBP1	0.0017266767099499702
FOXH1	SETBP1	0.0017264782218262553
SNAI2	GPC3	0.0017263187328353526
LEF1	MAFF	0.0017262604087591171
FOXH1	ZEB1	0.0017251851968467233
AR	OTX2	0.001725016045384109
GATA2	GNG11	0.0017247366486117244
SOX2	ATF6	0.0017243488691747189
EGR1	PLCB4	0.0017239366425201295
LEF1	NUP35	0.001723918947391212
SNAI2	EMB	0.0017232105601578949
EZH2	TRIP11	0.001723158755339682
GATA4	PLK1	0.0017222694586962461
FOXH1	OTX2	0.0017218617722392082
LEF1	HOMER1	0.0017213377868756652
MLLT3	NAP1L3	0.0017209042562171815
KLF5	GNG11	0.0017204280011355875
OTX2	FARSB	0.0017201649025082588
BCL11A	KDELR3	0.001719845226034522
LEF1	MXD4	0.00171910529024899
KLF5	KRCC1	0.0017188516212627294
SNAI2	RBM14	0.0017188229830935595
KLF5	PPARA	0.0017187073826789856
KLF5	MLLT3	0.0017186413751915095
HAND2	H1F0	0.0017186310142278671
SOX17	ITM2A	0.0017181880539283154
MLLT3	GLDC	0.0017177386907860635
SNAI2	PLAU	0.0017172974767163394
FOXH1	MPHOSPH9	0.0017171406652778387
SNAI2	PA2G4	0.0017170291393995285
KLF5	MRPS35	0.0017168398480862381
MXI1	B4GALT4	0.001716705737635493
SOX17	SCD5	0.0017164923483505845
OTX2	PPARGC1B	0.0017162301810458302
BCL11A	SENP7	0.0017161365831270814
SOX2	PRKACB	0.0017145919846370814
GATA4	ANKRD26	0.0017144795274361966
OTX2	MYCN	0.0017140700947493315
GATA6	CEP85L	0.0017140436684712768
LEF1	ABLIM1	0.0017135664820671082
EGR1	PRKACB	0.0017134258523583412
LEF1	STK17B	0.0017132129287347198
OTX2	STK3	0.0017129384214058518
KLF5	RAI14	0.0017120428383350372
SNAI2	POLR3E	0.0017119741532951591
TCF4	SH3BGRL2	0.0017111033666878939
EZH2	LRRCC1	0.0017110107000917196
GATA4	TSPAN12	0.0017109813634306192
MXI1	GPC6	0.0017106420127674935
OTX2	RPP40	0.001710353884845972
SOX17	FXR1	0.0017100839177146554
SOX17	AFF4	0.001709555508568883
GATA6	FOXH1	0.0017095474759116767
LEF1	NUSAP1	0.0017091702902689574
GATA2	RRAS2	0.0017089677276089787
SMAD2	HIST1H1B	0.001708469120785594
LEF1	PGR	0.0017081225523725152
KLF5	CDH11	0.00170742510817945
BCL11A	ELOVL2	0.001706149778328836
FOXH1	WNT5A	0.0017059877282008527
SOX2	COL4A1	0.001705916365608573
GATA4	RIPPLY1	0.0017055337084457278
SOX17	JUND	0.001705269911326468
GATA6	PLCB4	0.0017049999441951511
GATA4	NEDD9	0.0017048510489985347
EGR1	NCAM1	0.0017038112273439765
SOX17	ZNF8	0.0017038036603480575
LEF1	KLHL4	0.0017037921352311967
HAND2	TRIM2	0.0017029150621965528
HAND2	STK17B	0.0017028286820277572
KLF5	SERPINE2	0.0017026376444846392
SNAI2	RIOK1	0.001702609471976757
SNAI2	YAF2	0.0017015691846609116
OTX2	MMP16	0.0017012959579005835
FOXH1	UTP15	0.0017009765142574904
MLLT3	SLITRK2	0.001700926455669105
MLLT3	CCDC138	0.0017007214482873678
FOXH1	S1PR3	0.0017004796536639333
SNAI2	PROM1	0.00170021818485111
KLF5	FER	0.0017000503139570355
GATA6	SNAPC3	0.001700022490695119
SOX17	ZEB2	0.0016990156145766375
SNAI2	HOMER1	0.0016987428534775972
BCL11A	ZNF24	0.001698481268249452
FOXH1	ESCO2	0.0016983867390081284
MXI1	SFPQ	0.00169742526486516
SOX2	SNX16	0.0016973583260551095
LEF1	TRIM25	0.0016973164165392518
OTX2	MITF	0.0016969946445897224
GATA2	LGR5	0.0016969190910458565
BCL11A	ZDHHC21	0.0016968038398772476
KLF5	MAPK10	0.0016966483090072868
KLF5	LIPG	0.0016965490067377687
SOX17	COL5A1	0.0016959004569798708
GATA2	LUM	0.0016958750784397125
BCL11A	STK3	0.0016957513289526105
GATA2	ABLIM1	0.0016948914853855968
EZH2	ST8SIA4	0.001694556325674057
OTX2	OAS1	0.0016945111565291884
GATA6	TSPAN12	0.0016943966038525105
FOXH1	GRPR	0.0016938097542151807
KLF5	DCAF6	0.001693650963716209
OTX2	U2AF1	0.0016935218591243026
FOXH1	PBX1	0.0016931677237153053
SOX2	POLR2D	0.0016930245328694582
KLF5	CRX	0.0016929121920838952
EZH2	VAMP7	0.0016923595685511827
KLF5	ID3	0.001692228252068162
HAND2	SHOX2	0.0016921258065849545
OTX2	MLLT3	0.0016913070576265454
MLLT3	ASS1	0.001691263634711504
DNMT3B	ARNT2	0.0016908987890928984
KLF5	PLK2	0.0016902489587664606
OTX2	PGM2	0.0016893120482563972
TCF4	EPHA4	0.0016887758392840626
HAND2	GNG11	0.0016882409108802676
ZFP42	TGFB1I1	0.0016881658229976892
GATA4	SFPQ	0.0016881381161510944
MLLT3	CHEK2	0.001688116230070591
EGR1	BAG3	0.001687687705270946
MXI1	FAM117B	0.0016876745503395796
MXI1	GPSM2	0.0016873282147571445
SNAI2	ZNF30	0.0016872932901605966
MXI1	ZNF8	0.001687242416664958
LEF1	ETV3	0.0016858151648193598
FOXH1	DYNC1I1	0.0016843796474859116
EGR1	TTK	0.0016838116571307182
GATA6	NKX3-1	0.0016837777802720664
LEF1	KRCC1	0.0016837225994095204
BCL11A	ZBTB38	0.0016833109548315404
FOXH1	NFAT5	0.0016831154935061932
DNMT3B	NFATC1	0.0016827560029923914
HAND2	BMPER	0.0016825281782075765
LEF1	LIN28A	0.0016818740405142307
ZFP42	LMO2	0.0016818569274619222
MLLT3	NHLH2	0.001681746100075543
SOX2	BTF3	0.0016817140858620405
FOXH1	INSIG2	0.0016811152454465628
BCL11A	CALB1	0.0016809653025120495
BCL11A	COLEC12	0.0016808207146823404
KLF5	PRSS35	0.0016808122163638473
KLF5	ANKMY2	0.0016795904375612734
GATA6	NIPSNAP3A	0.001679184497334063
GATA6	RAB31	0.0016789042856544256
SOX17	TEAD1	0.0016779585275799036
GATA2	TLE1	0.0016779238358139992
FOXH1	MEIS2	0.0016777489800006153
SOX2	MRPL1	0.0016776082338765266
GATA6	NFKBIB	0.0016774580581113696
SNAI2	DMBX1	0.0016774267423897982
HAND2	KLHL4	0.0016773386159911752
LEF1	ZNF516	0.0016768063651397824
SOX2	ASXL1	0.0016763489693403244
MXI1	VASH2	0.001676239655353129
GATA2	CEBPZ	0.0016750030918046832
GATA2	RMI1	0.0016742654843255875
KLF5	ANKRD50	0.0016739161219447851
KLF5	SRSF3	0.0016736782854422927
KLF5	BLM	0.001673655933700502
FOXH1	AFF4	0.001673560356721282
EZH2	CRHBP	0.001673109596595168
BCL11A	HAS2	0.0016729080816730855
BCL11A	FER	0.0016724001616239548
SOX17	ZNF518B	0.0016721932915970685
MLLT3	NUP54	0.001672111335210502
MXI1	ZFYVE16	0.0016717866528779268
HAND2	BTG2	0.001671598176471889
KLF5	ZNF471	0.0016710602212697268
FOXH1	VPS13C	0.0016702963039278984
MXI1	ANKZF1	0.001670260913670063
OTX2	PHC1	0.0016686609014868734
GATA2	ANKMY2	0.0016680925618857145
KLF5	DDAH1	0.0016679581021890044
GATA6	SCD5	0.0016678286483511329
SNAI2	ZNF165	0.0016674494836479425
SOX17	ESCO2	0.0016667731106281278
SOX2	SOS2	0.00166653364431113
GATA2	STT3B	0.0016663487767800687
KLF5	RNF138	0.0016662856796756387
GATA2	MCM3	0.0016662678681313992
GATA6	OAS1	0.0016660045366734266
MXI1	ZNF142	0.0016659924294799564
HAND2	SLA2	0.0016658176900818946
FOXH1	MME	0.0016658047679811714
MXI1	BTG2	0.0016655725194141267
SOX2	PHLDA1	0.0016652130289003253
HAND2	PITX2	0.0016650214092805982
HAND2	ERBB4	0.0016649872995913027
OTX2	E2F4	0.0016641244292259214
GATA6	RNF14	0.0016639229143038392
OTX2	HEG1	0.001663888688199222
SOX17	CTSK	0.0016626380383968351
OTX2	SMARCC1	0.001662039547227323
MLLT3	FOXJ1	0.0016615143977105618
MLLT3	HESX1	0.0016613942570984366
SOX2	CUX1	0.0016611749306321144
HAND2	PAWR	0.001660996931605041
FOXH1	VAMP7	0.0016608242876827715
SNAI2	WDR12	0.0016604623524472115
KLF5	THY1	0.0016593827167525887
KLF5	PPT2	0.0016591665334999561
KLF5	ESCO2	0.0016590122831985354
SNAI2	ADAMTS3	0.0016588062280789018
LEF1	MIF	0.0016586650162935255
HAND2	MXI1	0.0016581249656155705
BCL11A	FST	0.0016581134404987097
KLF5	SNAI1	0.0016579548828303814
BCL11A	GPSM2	0.0016576503403484821
LEF1	HTRA1	0.0016568542923778296
SMAD2	RIN2	0.0016564541729167106
FOXH1	FAM89A	0.0016557823400944474
EZH2	HTRA1	0.0016556577757000925
SOX2	NUCB2	0.0016550366999581454
FOXH1	AMN1	0.001654986757785082
SOX17	UPF1	0.001654883963055909
GATA3	ZNF471	0.0016543660312891006
TRIM28	FOXD3	0.0016538663767278194
MXI1	PRTG	0.0016537661431357267
MXI1	MEX3C	0.0016537406481802466
MXI1	SLC36A4	0.00165373960044235
TCF4	SLC46A3	0.0016533347079530358
BCL11A	LMO3	0.0016530719585716724
MXI1	FBXO5	0.0016517326002940536
GATA4	MAFG	0.0016512355068698525
SOX17	ZFHX3	0.0016510862624272704
KLF5	CENPK	0.0016509618144482374
SNAI2	LRR1	0.0016507363179698586
SOX2	MCCC1	0.0016504074446856976
GATA3	NUCB2	0.0016499340999871492
SOX17	ELMO1	0.0016495792660862207
HAND2	DPH2	0.0016492074355483055
SOX17	SMAD2	0.0016483858926221726
SOX17	TLR4	0.001648050150834024
EZH2	RBBP4	0.0016477161552757025
OTX2	PATZ1	0.001647482393309474
SNAI2	FOXH1	0.001647245138883591
SOX2	SERTAD2	0.0016465703956782818
KLF5	MBOAT1	0.0016461345367133615
GATA4	CLGN	0.0016457365127280354
SOX2	CENPK	0.0016444597858935597
KLF5	RAD51	0.0016444127541035414
GATA4	SENP7	0.0016434872522950172
GATA6	ESRRG	0.0016432999400421975
SOX2	HIF3A	0.0016427934169769287
TCF4	EPCAM	0.0016419271705672145
SOX2	EZH2	0.0016416218131780624
EGR1	ALPK2	0.0016413955017924307
FOXH1	TCF19	0.0016410138923674822
KLF5	ERBB4	0.0016403518384322526
KLF5	ARID4B	0.001640082336962223
MLLT3	TRIP6	0.0016398482257500289
FOXH1	TMEM64	0.001639779657125473
SOX17	PSIP1	0.0016397549770772455
FOXH1	CPE	0.0016396460123360155
EZH2	CCDC80	0.0016394581180065868
FOXH1	FLRT2	0.0016389009542763233
OTX2	RALB	0.0016384831396862864
KLF5	SMARCC1	0.001637756242416799
KLF5	WDHD1	0.0016374160768464208
MLLT3	ANXA3	0.0016372724203392865
GATA2	PATZ1	0.0016370692756026985
HAND2	PRPS2	0.0016368196811527016
GATA4	LGR4	0.0016360157169401643
OTX2	LUM	0.0016347550554201007
SOX2	LMX1B	0.001634657266549766
LEF1	RAD51AP1	0.0016342949820682404
GATA3	CNTRL	0.0016342942835763095
SOX17	ZBTB10	0.0016336573753505945
GATA6	REV3L	0.001633174135349691
SOX17	ZBTB2	0.0016330373473465445
MXI1	KIF21A	0.0016325926408171654
EZH2	COL4A6	0.001632489264011383
SOX17	ZNF471	0.0016321561997756364
MXI1	SNAPC3	0.001631808350794017
BCL11A	CREB3L4	0.0016315849497914314
BCL11A	WWTR1	0.0016313862288370726
KLF5	BCL11A	0.0016309742350131273
SOX2	MAGI3	0.0016305496683344245
HAND2	DLC1	0.001630402752198279
BCL11A	PLK2	0.0016303271986544132
OTX2	POLR1C	0.0016296339454129338
TCF4	FBN1	0.0016290009953081608
LEF1	NUCB2	0.0016289293998852372
FOXP1	VIM	0.001628757920116186
EZH2	ITPR2	0.0016283937729895115
KLF5	WDR35	0.0016276427777484062
KLF5	JUND	0.0016270283376798036
GATA3	CCKBR	0.0016263813013210893
SNAI2	IFI16	0.0016263164579868314
EZH2	KLHL6	0.0016263144789263606
HAND2	PELI2	0.0016260271659120913
STAT3	TDRD7	0.0016260218108072875
KLF5	RAB31	0.0016258523100987075
MLLT3	POLR1C	0.001625644043087959
BCL11A	PATZ1	0.001625303295440972
HAND2	BLM	0.001624882104806602
SNAI2	ESCO2	0.0016247774474322796
GATA4	FOXJ2	0.0016245176084339619
BCL11A	ZNF239	0.0016240894328802824
SOX2	AES	0.0016239458927884698
EGR1	GATA6	0.0016232721973210573
OTX2	KLF7	0.00162302830722183
HAND2	JPH1	0.0016226605512201786
KLF5	POLR3G	0.001622441690415144
HAND2	CNTRL	0.0016220918623730538
EZH2	ELK3	0.0016220411052927375
HAND2	BMP2	0.0016217335360124707
TCF4	TEAD4	0.001621351926587522
LEF1	PTPRZ1	0.0016213213093578815
MXI1	NUP54	0.0016210771864280105
GATA6	ATP11B	0.001620252849534154
KLF5	MCC	0.0016202296828851106
GATA4	DYNC1I1	0.001619669608771801
OTX2	HCFC1	0.0016196508659049866
OTX2	BLM	0.0016193051123991606
FOXP1	BMP2	0.0016192130278795958
SNAI2	MAN1A1	0.0016185436397790909
GATA4	RIOK1	0.0016170131275430322
LEF1	DAXX	0.0016163581749424338
SOX2	ETV4	0.0016163572436198592
MXI1	TDP2	0.0016161989187821744
EGR1	MRPS30	0.0016158916987478733
SNAI2	UTP18	0.0016157747013494372
SOX2	ZBTB38	0.0016156943747773767
GATA6	LIMCH1	0.0016151763265952466
LEF1	ZNF585B	0.001614809618331492
HAND2	MED16	0.0016141042578965425
BCL11A	TMOD1	0.0016140186926349998
MXI1	HOPX	0.0016139700310304759
SOX17	DYNC1I1	0.00161362171638757
HAND2	PDE3B	0.0016135096084326506
HAND2	LHX1	0.0016125302063301206
GATA6	LIMD1	0.001612331485375762
MXI1	SALL2	0.0016122113447636366
GATA2	RRN3	0.0016120499931275847
GATA3	TIMP3	0.001611284096725285
GATA4	TMEM131	0.0016101746587082744
KLF5	ZFHX3	0.0016099436907097695
EZH2	ARNT2	0.001609713421203196
BCL11A	ALCAM	0.0016092743026092649
MXI1	LRR1	0.0016088697593659165
GATA6	GLRX	0.0016085786046460269
BCL11A	CASD1	0.001608479069545865
LEF1	POU5F1	0.0016082500806078315
KLF5	POLR2H	0.0016079915221780539
SNAI2	MYBL2	0.0016078748740255833
KLF5	ROR2	0.0016077285399660466
SNAI2	PLAGL1	0.0016076955944299698
EOMES	SRSF6	0.0016075859311968088
SNAI2	ITGA6	0.0016066227108240128
BCL11A	PTGR1	0.0016057263128459456
FOXH1	CASD1	0.0016056414460763335
BCL11A	HSD17B11	0.0016049826517701151
KLF5	LPGAT1	0.0016045726370066404
GATA4	PDCD4	0.0016043840441852806
KLF5	SNX14	0.0016031027771532536
FOXP1	NUAK1	0.00160301907453686
OTX2	SMARCD1	0.0016024872893467546
GATA4	DNAAF2	0.0016018165042623878
EZH2	KLHL12	0.0016016731970012188
DNMT3B	ELAVL2	0.0016016430454328654
MXI1	APBB1	0.0016007727244868875
OTX2	VPS54	0.0016005131183192134
EZH2	CALCOCO1	0.0016003143973648546
OTX2	DEDD2	0.0015998011222109199
FOXH1	KLHL24	0.0015995731810107827
GATA3	GCA	0.001598867354914546
GATA4	SLA2	0.0015985071659088135
BCL11A	AFF4	0.001597717986442149
GATA2	EGF	0.0015973276458680632
KLF5	LGR4	0.0015959766460582616
SOX17	LTBP1	0.0015958509175106885
BCL11A	TNC	0.0015943091129884126
GATA3	ERBB4	0.0015937095740810034
GATA4	ODC1	0.0015937064308673146
KLF5	ANKRD13C	0.001593662309460342
FOXP1	TCF4	0.001593477325513959
TCF4	MYOF	0.001592674758285284
FOXH1	SOX7	0.0015925070038065314
KLF5	ATP2B4	0.001592248328961432
LEF1	FN1	0.0015915677649900315
SOX2	NT5DC3	0.0015914855757728221
FOXH1	BUB1B	0.0015910816146060824
SOX2	AMIGO2	0.0015908005880191922
BCL11A	CREB3L2	0.001590487197972834
BCL11A	SOX13	0.0015896979020908475
GATA2	GLRX	0.0015893705422058704
LEF1	LRIG3	0.0015889933565631509
LEF1	MRPS35	0.0015887146582826972
EZH2	TLE2	0.00158739706967026
SOX2	ZNF83	0.0015865465393289926
MXI1	SFMBT1	0.0015862261643633244
KLF5	CUL1	0.001585383084602654
GATA4	TRIM25	0.0015852556098252535
KLF5	NOL11	0.0015850134659558535
SOX17	PMP22	0.0015843469882383945
LEF1	WDHD1	0.0015839546686038375
SMAD2	TEAD4	0.0015830239281058311
EZH2	INSIG2	0.0015829486073926091
SNAI2	TNFRSF11B	0.0015825929585844278
OTX2	CHEK2	0.0015818267129361632
BCL11A	ARID5B	0.0015817254316061735
SOX17	TLE1	0.0015812921337783337
KLF5	SLC35A3	0.0015811370685696602
MXI1	DPF2	0.0015809433534741402
EOMES	POLR3G	0.0015808991156518461
GATA4	LMO3	0.001580408657900989
SOX17	WLS	0.0015795708168298006
KLF5	PCDH7	0.001579530769959092
HAND2	ARID3A	0.0015791357727721336
SNAI2	ANKMY2	0.0015782644040882587
HAND2	PFKFB2	0.0015777996741235256
SOX17	DSCC1	0.001577430055476725
FOXH1	PDLIM3	0.001576226088218391
HAND2	PAM	0.0015758656663820148
GATA4	COL1A2	0.0015758579829707742
SOX17	SMG6	0.0015755828935652973
BCL11A	WDFY1	0.0015751681057736278
GATA6	NFIC	0.001574787311255932
TCF4	RFPL2	0.001574530266225338
KLF5	GTF2H2	0.0015744792763143778
BCL11A	OTX2	0.0015744762495160105
KLF5	GPR83	0.0015744395786896348
OTX2	CEBPZ	0.0015739459777250884
KLF5	TRAF6	0.0015737060457468033
MXI1	BMPR1A	0.00157343375030905
MXI1	POU2F2	0.0015734159387648106
OTX2	PALLD	0.0015733749605715275
HAND2	CPVL	0.0015728914877399802
GATA6	BRWD1	0.0015727662248536944
KLF5	ZNF146	0.0015726512065157294
BCL11A	DAB2	0.0015722402604296806
KLF5	WWP1	0.0015719271032139661
GATA2	RNF13	0.001571785775013268
GATA2	NIPSNAP3A	0.0015710685402154922
MXI1	TJP2	0.0015707941493019464
MLLT3	GINS2	0.0015706951962783933
SOX2	LGR4	0.0015706028789281845
GATA2	ARL4D	0.0015704004326835275
OTX2	WDR35	0.001570352935232222
MXI1	SNX14	0.0015698823845013974
HAND2	GAD1	0.0015696431510150433
SNAI2	ERCC6L	0.0015683693345636132
HAND2	FN1	0.0015680862125009296
SOX2	APOBEC3C	0.0015678002964705227
SNAI2	MCC	0.0015671930741518734
SMAD2	ODC1	0.001567031373269856
EZH2	TWIST1	0.0015669204294681551
KLF5	IFI16	0.0015662796795368195
SMAD2	TLE2	0.0015653944574296474
GATA4	PPARA	0.0015650399727746846
KLF5	PTMA	0.0015649334527552128
SNAI2	RPE	0.0015647887485101821
GATA6	FBN1	0.001563776982948184
GATA2	CDCA8	0.0015637677861377595
KLF5	TRAPPC8	0.0015636207535862925
BCL11A	ARID3B	0.00156331283506006
GATA4	FST	0.0015626100357621908
FOXH1	DPYSL3	0.0015618710312992337
BCL11A	QPCT	0.0015611550770699976
BCL11A	VAMP7	0.0015605458756908774
MXI1	ASXL1	0.001559844589792192
KLF5	HTRA1	0.001559604424983263
MXI1	RUNX1	0.0015594977885484695
KLF5	TEAD1	0.0015593960415571928
MXI1	OTX2	0.00155830685980618
HAND2	CEP55	0.0015577992890030143
KLF5	ANGPT2	0.0015576769364997745
LEF1	GLDC	0.0015576033620163796
FOXH1	CHL1	0.0015576024306938052
GATA4	ZBTB10	0.0015573145356029274
FOXH1	SFRP1	0.001557309296913445
STAT3	ANXA3	0.001557274255901575
MXI1	ZNF589	0.0015572500415146349
LEF1	ARID4B	0.0015571379335597155
SNAI2	TIMP3	0.0015565116191282866
MXI1	MAN1A1	0.00155634805560112
TP53	RORB	0.001555782975628972
HAND2	ZNF202	0.0015553523553535342
EZH2	PLAU	0.0015545886708423493
SNAI2	NRIP1	0.0015535937855020163
EZH2	BARX2	0.0015530540840700267
TCF4	GCA	0.001552991452626884
GATA6	SNAI2	0.0015529606025665998
SOX2	GLIPR2	0.001551272580400109
GATA2	GPSM2	0.001551188644953072
MXI1	PBXIP1	0.0015504085458815098
HAND2	E2F7	0.0015499870060011744
SOX2	POLR2F	0.0015498768771067262
GATA4	RARG	0.0015495860716328025
SOX2	COLEC12	0.0015495269326493144
GATA6	POU3F1	0.0015493823448196056
GATA6	ZDHHC21	0.0015492952661588788
KLF5	HDGF	0.001549256150610745
MXI1	PLAGL1	0.0015490945661440492
LEF1	MCM5	0.0015485555632039905
GATA4	RUNX1	0.001547717256471515
GATA4	MEF2D	0.0015471783699467778
FOXH1	LZTS1	0.0015450646169483662
EZH2	GLDC	0.0015445713652297854
SOX2	NRIP1	0.0015441812574863436
MXI1	LIMD1	0.0015440428396686912
EZH2	SOX5	0.0015437384136021135
SOX17	TADA1	0.0015437136171385644
FOXH1	ZKSCAN1	0.0015422311844304206
GATA4	ZNF30	0.001542013604193926
EZH2	SMAD6	0.0015416276874020696
GATA6	ZNF83	0.0015414904337376356
HAND2	HPRT1	0.0015412555076181886
LEF1	PARN	0.0015412436332553625
GATA4	ALYREF	0.0015407714527100325
SOX2	WWP1	0.0015407364116981626
KLF5	PTPRZ1	0.0015403591096401215
GATA6	PMP22	0.0015402061399072409
MXI1	ECI2	0.0015398995019495487
GATA6	ELAVL2	0.0015395557275041938
TCF4	ITGA6	0.0015393184730783105
GATA2	CSDE1	0.001539273071102798
TCF4	FAM117B	0.0015390794724225998
SNAI2	TLR4	0.0015389351174235346
LEF1	LTBP1	0.0015386621234938502
LEF1	XRN1	0.0015386564191430807
BCL11A	LGALSL	0.0015378248644992711
EGR1	NUAK1	0.0015376966912299395
KLF5	DMBX1	0.0015376295195892453
JUND	HESX1	0.001537470961920917
LEF1	ISCA1	0.0015367985470220447
BCL11A	CA2	0.0015366383595392108
EZH2	SNX16	0.0015366076258942485
LEF1	POLR2K	0.0015360242687165735
LEF1	ETV7	0.001535931252874434
SOX17	STAT2	0.0015358860837295651
GATA6	TGFB1	0.0015356066869571805
MXI1	TRIM25	0.0015353587223216893
KLF5	TMEM38B	0.0015352640766650438
SOX2	AGL	0.0015333922347053885
KLF5	ANKZF1	0.0015332525363191962
MLLT3	PHB2	0.001533034723252058
MXI1	SKA3	0.0015326854772865774
MXI1	MCM2	0.0015322061954066155
SNAI2	NCAM1	0.0015320589300245047
BCL11A	NXT2	0.001532058697193861
OTX2	NCOA6	0.00153191143181175
LEF1	DCAF6	0.0015317475190386176
MXI1	PMAIP1	0.0015314130578190088
KLF5	KIF21A	0.0015308045549318194
GATA6	MXD4	0.0015303167747333644
FOXH1	ENO1	0.0015302692772820592
GATA2	CRX	0.0015299322549253702
KLF5	POLR2G	0.0015287413261830807
HAND2	RFPL2	0.0015277107013389466
GATA6	DKK4	0.0015275365440174935
GATA2	ETV4	0.0015266367699950931
GATA3	POLR2D	0.0015264031244441867
SNAI2	RAI14	0.0015259308274835348
BCL11A	MALT1	0.0015253006713464856
KLF5	KLF6	0.0015247819246724248
OTX2	GLDC	0.0015245091635733845
SNAI2	KRCC1	0.0015240326756611464
OTX2	CA14	0.0015240277862176301
EOMES	PRICKLE1	0.0015230488497763872
KLF5	ETS1	0.0015222369693219662
SOX17	SNX16	0.001521723112091422
TCF4	PTGR1	0.0015213708393275738
GATA2	WWTR1	0.0015211639693006873
FOXH1	TCF7L1	0.0015199725748971105
SNAI2	PDLIM3	0.0015198655892163515
KLF5	PRIM1	0.0015197283355519176
KLF5	GPC3	0.0015193301951512694
LEF1	CNBP	0.0015180394984781742
KLF5	SERTAD2	0.001517997938208282
GATA6	PLK1	0.0015170820988714695
KLF5	CREB3L2	0.0015165347140282393
GATA3	ESRP1	0.0015164921060204506
KLF5	TLE3	0.0015162411145865915
TCF4	RAVER2	0.001516239484772086
GATA4	NUCB2	0.001515777665190399
HAND2	ZNF160	0.00151525076944381
GATA2	SERTAD2	0.0015145617071539164
LEF1	GTF2H2	0.0015141179319471119
LEF1	EGF	0.0015139131573960185
TCF4	GLRX	0.0015135772991925476
GATA4	TNC	0.001513573806732893
GATA3	TRIM33	0.0015135477297008038
OTX2	ZNF142	0.001513487077318132
MXI1	VWA5A	0.001513406983576715
POU5F1	SIX6	0.001512936782091856
SOX2	RBBP8	0.0015129318926483393
KLF5	RPE	0.0015126115176826715
FOXH1	PTGR1	0.0015120640164241195
SNAI2	SMAD6	0.001511390903033316
BCL11A	PPP1R9A	0.001511151436716318
EZH2	BMPER	0.0015102659817785025
SOX2	TCF4	0.001509823719970882
SNAI2	PLK2	0.0015094854170456526
BCL11A	TLR4	0.0015094074187800286
BCL11A	ZNF83	0.0015093559632077813
LEF1	TCEA1	0.0015071657253429296
KLF5	ABLIM1	0.0015069938963279126
TCF4	TGFB1I1	0.0015062327729538085
SOX17	SNX14	0.0015057333512231708
SNAI2	RUVBL2	0.0015056330012157562
TCF4	NFKBIB	0.0015055034309625626
OTX2	ATF6	0.0015052558155730367
SOX2	POLR2H	0.0015016997931525113
MXI1	SH3BGRL2	0.0015014739474281669
FOXH1	CCDC82	0.0015014344826340675
LEF1	NXT2	0.0015002754516899586
GATA2	PLSCR4	0.0014999430859461427
GATA2	POLR3G	0.0014986658934503796
SOX2	CYP26A1	0.0014985916204750538
FOXH1	COL1A2	0.0014981103595346212
HAND2	TP53INP1	0.0014979903353378177
SNAI2	SLITRK2	0.0014978513354435565
BCL11A	SOX17	0.0014976138481870296
MXI1	LRAT	0.0014975848607718945
LEF1	SMAD5	0.0014975331723690033
HAND2	CUL1	0.0014970960328355432
MXI1	PDE3B	0.0014970345655456185
KLF5	MLLT6	0.0014968394534662366
BCL11A	MEIS1	0.001496747485361993
GATA6	SP110	0.0014966779854148624
EGR1	GATA3	0.001496623153798282
HAND2	CDCA7L	0.0014950992772355676
EOMES	VASH2	0.0014950543409213426
SOX2	PPT2	0.0014946769224479795
SOX17	FOXF1	0.0014945170842111109
SMAD2	MEIS2	0.0014940880937501788
KLF5	ELMOD2	0.0014938064850866795
GATA2	CNTRL	0.001493394491262734
EGR1	REV3L	0.001493140822276473
GATA6	PALLD	0.0014931195182725787
HAND2	DNAJB14	0.0014928020536899569
GATA6	CEP290	0.0014926280127838256
KLF5	ZNF8	0.0014926078729331491
OTX2	MYBL2	0.0014922941336408255
GATA3	ZNF165	0.0014918113593012097
KLF5	MCCC1	0.001491714036092162
HAND2	WNT5A	0.0014907513977959752
SOX2	TMOD1	0.0014904947020113466
BCL11A	NR2C1	0.0014900587266311052
HAND2	LGR5	0.0014884460251778364
MXI1	RIN2	0.00148739293217659
SOX17	DDX54	0.0014867904828861356
BCL11A	NFATC1	0.0014865767443552613
GATA4	ZNF587	0.001486165332607925
OTX2	ELK3	0.0014860350638628006
BCL11A	HESX1	0.001485884771682322
KLF5	CDC7	0.001485502813011408
BCL11A	LDB2	0.0014850501902401447
SNAI2	KLHL12	0.001484922948293388
OTX2	RARG	0.001484783017076552
BCL11A	FXR1	0.0014846896519884467
EZH2	NFKBIA	0.0014837628696113825
SOX17	PAM	0.0014833342283964155
EZH2	FLRT3	0.0014829528518021107
GATA4	GYPE	0.0014828871935606005
MLLT3	MIF	0.001482796506024897
SNAI2	UTP15	0.001482420484535396
GATA2	CCDC82	0.0014822882367298007
GATA2	CDC7	0.0014820380602031946
SNAI2	COLEC12	0.0014816162874922154
LEF1	DNAJB14	0.0014815538888797164
GATA4	PBXIP1	0.0014814810128882527
GATA3	PPM1H	0.0014810400316491725
HAND2	LMX1B	0.001481017447076738
SOX2	TNC	0.0014803445665165784
SOX17	PTPRZ1	0.0014797714538872242
FOXH1	PCDH7	0.0014795823954045773
EZH2	ZNF239	0.0014786417596042154
KLF5	HNRNPK	0.0014785031089559195
GATA4	KRCC1	0.0014766372041776776
